bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
22697,Sins of a Shaker Summer (Sister Rose Callahan  #3),Deborah Woodworth,3.52,0380792044,9780380792047,eng,272,58,6,3/9/1999,Avon
4278,Medicus (Gaius Petreius Ruso  #1),Ruth Downie,3.73,1596912316,9781596912311,eng,386,5723,695,3/6/2007,Bloomsbury Publishing PLC
40130,Leonardo da Vinci: Obra pictorica completa y obra grafica,Frank Zöllner/Johannes Nathan/Frank Zöllner,4.26,3822817341,9783822817346,spa,696,56,4,2/1/2003,Taschen
5635,The Norton Anthology of Modern and Contemporary Poetry,Jahan Ramazani/Richard Ellmann/Robert O'Clair,4.23,039332429X,9780393324297,eng,1136,286,21,4/17/2003,W. W. Norton  Company
9386,Free Play: Improvisation in Life and Art,Stephen Nachmanovitch,4.14,0874776317,9780874776317,eng,224,1675,124,5/1/1991,Tarcherperigee
9018,Long Walk to Freedom: Autobiography of Nelson Mandela,Nelson Mandela/Kofi Annan/Danny Glover,4.33,1586216880,9781586216887,eng,6,79,16,12/1/2004,Little  Brown & Company
20118,Butch/Femme,Manuela Soares/Judy Grahn/Nisa Donnelly,3.62,0517702223,9780517702222,eng,64,13,1,4/4/1996,Crown Publishing Group (NY)
4692,The Physician (Cole Family Trilogy  #1),Noah Gordon,4.37,0751503894,9780751503890,eng,720,23114,1175,7/1/2001,Little  Brown Book Group
972,Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,3.84,2266144340,9782266144346,fre,744,377,16,5/3/2005,Pocket
15977,The Museum of Dr. Moses: Tales of Mystery and Suspense,Joyce Carol Oates,3.4,0151015317,9780151015313,en-US,229,778,122,8/6/2007,Houghton Mifflin Harcourt
19062,Getting the Girl (Wolfe Brothers  #3),Markus Zusak,3.7,043938950x,9780439389501,eng,256,4327,385,6/1/2004,Push
45037,Mansfield Park,Jane Austen/Carol Shields,3.86,0375757813,9780375757815,eng,420,328,38,10/9/2001,Modern Library
38429,The Actor in You: Sixteen Simple Steps to Understanding the Art of Acting,Robert Benedetti,3.65,0205479804,9780205479801,eng,160,5,1,10/1/2005,Allyn & Bacon
45595,La Tía Julia y el Escribidor,Mario Vargas Llosa,3.92,8432203238,9788432203237,spa,447,25,4,7/10/1977,Seix Barral
1698,Confessions  Books 1-13,Augustine of Hippo/Peter R.L. Brown/Frank Sheed,3.92,0872201864,9780872201866,eng,296,84,8,1/1/1993,Hackett Publ. Co Inc
43324,Are You Afraid of the Dark?,Sidney Sheldon,3.66,0007165161,9780007165162,eng,401,23924,681,7/1/2005,HarperCollins Publishers
45506,The Call of the Mall: How we shop,Paco Underhill,3.6,1861974426,9781861974426,eng,227,14,1,4/1/2004,Profile Books
5368,Forever Amber,Kathleen Winsor,3.99,0141009829,9780141009827,eng,972,14409,849,7/25/2002,Penguin
15824,Will You Miss Me When I'm Gone? The Carter Family and Their Legacy in American Music,Mark Zwonitzer/Charles Hirshberg,4.28,074324382X,9780743243827,eng,432,894,99,2/23/2004,Simon  Schuster
40821,The Turtle and the Monkey,Paul Galdone/Joanna Galdone,3.74,0395544254,9780395544259,eng,32,58,6,9/24/1990,Clarion Books
40997,Soldier of Sidon (Latro #3),Gene Wolfe,4.01,0765316641,9780765316646,eng,320,1063,60,10/31/2006,Tor Books
12442,The Plague Dogs,Richard  Adams,3.85,0345494024,9780345494023,eng,390,5875,401,11/28/2006,Ballantine Books
9409,The Sari Shop,Rupa Bajwa,3.44,039332690X,9780393326901,eng,224,1858,153,6/17/2005,W. W. Norton  Company
14769,Davita's Harp,Chaim Potok,3.99,0449911837,9780449911839,eng,371,5005,314,8/27/1996,Ballantine Books
4608,CliffsNotes on Heller's Catch-22,Charles A. Peek/CliffsNotes/Joseph Heller,3.55,0822002965,9780822002963,eng,48,37,1,12/31/1975,Cliffs Notes
14572,Peace Is Every Step: The Path of Mindfulness in Everyday Life,Thich Nhat Hanh/Arnold Kotler/Dalai Lama XIV,4.33,0553351397,9780553351392,eng,160,25071,1156,3/1/1992,Bantam
5089,A Short History of Nearly Everything (Illustrated Edition),Bill Bryson,4.21,0385663552,9780385663557,eng,624,28,7,10/5/2010,Anchor Canada
10416,Not Your Mother's Slow Cooker Cookbook,Beth Hensperger/Julie Kaufmann,3.78,1558322450,9781558322455,en-US,520,5695,87,12/21/2004,Harvard Common Press
33559,Bloodlines,Richard Matheson/Mark Dawidziak,4.02,1887368884,9781887368889,eng,520,42,3,1/1/2007,Gauntlet Press
23392,Lost and Found,Alan Dean Foster,3.68,0345461274,9780345461278,eng,256,722,65,5/31/2005,Del Rey Books
6038,The End of Obscenity: The Trials of Lady Chatterley  Tropic of Cancer  and Fanny Hill,Charles Rembar,3.88,0060970618,9780060970611,eng,528,11,0,12/1/1986,HarperCollins Publishers
30812,Chew on This: Everything You Don't Want to Know About Fast Food,Eric Schlosser/Charles   Wilson,3.76,0618710310,9780618710317,eng,259,3745,841,5/10/2006,Houghton Mifflin
31800,The Oxford Companion to Philosophy,Ted Honderich,4.15,0199264791,9780199264797,en-GB,1056,51,3,5/26/2005,Oxford University Press  USA
12918,Aeneid,Virgil/Stanley Lombardo/W. R. Johnson,3.84,0872207315,9780872207318,eng,340,319,27,3/15/2005,Hackett Publishing Company  Inc.
523,Golding's Lord of the Flies (Cliffs Notes),Maureen Kelly/CliffsNotes/William Golding,3.95,0764585975,9780764585975,eng,112,73,8,6/13/2000,Cliffs Notes
9327,The House of the Spirits,Isabel Allende/Magda Botin,4.23,0552995886,9780552995887,eng,491,1021,112,8/8/1986,Black Swan
23420,How Proust Can Change Your Life,Alain de Botton,3.76,0679779159,9780679779155,eng,208,10270,877,4/28/1998,Vintage
5310,The Life and Times of Scrooge McDuck Companion,Don Rosa,4.48,1888472405,9781888472400,eng,208,959,22,9/19/2006,Gemstone Publishing
44539,Stir-Fry,Emma Donoghue,3.59,1555837239,9781555837235,eng,240,1565,97,12/29/2006,Alyson Books
18962,Hands Collected: The Books of Simon Perchik,Simon Perchik/David Baratier,4.25,188635085X,9781886350854,eng,566,4,0,1/1/2000,Pavement Saw Press
669,Capitalism: The Unknown Ideal,Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen,3.88,0451147952,9780451147950,eng,340,3501,153,7/15/1986,Signet
19671,The Archimedes Effect (Tom Clancy's Net Force  #10),Steve Perry/Larry Segriff/Tom Clancy/Steve Pieczenik,3.98,0425204243,9780425204245,eng,336,1276,12,2/7/2006,Berkley
19126,From Far Away  Vol. 01,Kyoko Hikawa/Trina Robbins/Yuko Sawada/Walden Wong,4.31,1591165997,9781591165996,eng,200,5827,125,11/9/2004,VIZ Media
2059,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,4.22,056352474X,9780563524748,eng,2,10,2,9/20/2004,BBC Worldwide
13550,From Far Away  Vol. 13,Kyoko Hikawa/Yuko Sawada/Freeman Wong,4.48,1421505401,9781421505404,eng,208,897,17,11/14/2006,VIZ Media
30810,Reefer Madness: Sex  Drugs  and Cheap Labor in the American Black Market,Eric Schlosser,3.78,0618446702,9780618446704,eng,352,5330,353,4/1/2004,Mariner Books
22126,Betrayal of Trust: The Collapse of Global Public Health,Laurie Garrett/Steven M. Wolinsky,4.12,0786884401,9780786884407,eng,768,1126,50,8/15/2001,Hachette Books
18833,Dead Babies,Martin Amis,3.32,067973449X,9780679734499,eng,206,6348,162,4/3/1991,Vintage
4938,The Brothers Karamazov,Fyodor Dostoyevsky/Simon Vance/Thomas R. Beyer Jr.,4.32,1596440791,9781596440791,eng,16,20,2,5/1/2005,Hovel Audio
3520,The Spy Who Barked (Adam Sharp #1),George E. Stanley,3.43,0307264122,9780307264121,eng,48,26,5,4/9/2002,Random House Books for Young Readers
35810,The Night Journey,Kathryn Lasky,3.77,0142403229,9780142403228,eng,160,279,57,3/17/2005,Puffin Books
3853,Heat and Dust,Ruth Prawer Jhabvala,3.55,1582430152,9781582430157,eng,190,6214,270,4/16/1999,Counterpoint
15085,The Mystery of the Whispering Mummy (Alfred Hitchcock and The Three Investigators  #3),Robert Arthur/Alfred Hitchcock,3.84,0394837681,9780394837680,en-US,185,81,1,9/12/1985,Random House Books for Young Readers
37434,Dale Loves Sophie to Death,Robb Forman Dew,3.23,0316890669,9780316890663,en-US,256,244,23,9/19/2001,Back Bay Books
7048,The Tale of Genji,Yoshitaka Amano/Murasaki Shikibu/Rachel Nacth/Anri Itō/Junichi Imura,4.05,1595820639,9781595820631,eng,81,475,37,8/8/2006,Dark Horse Books
32625,Visions of Heaven and Hell,Clive Barker,4.32,0847827372,9780847827374,eng,352,661,20,9/27/2005,Rizzoli
32689,Bare Bones: Conversations on Terror with Stephen King,Tim Underwood/Chuck Miller/Stephen King,4.17,0446390577,9780446390576,eng,224,3162,28,7/1/1989,Warner
41250,GraceLand,Chris Abani,3.78,0312425287,9780312425289,en-US,336,2121,202,1/26/2005,Picador
12370,Supermob: How Sidney Korshak and His Criminal Associates Became America's Hidden Power Brokers,Gus Russo,3.88,1582343896,9781582343891,en-US,640,89,15,9/5/2006,Bloomsbury (NYC)
14176,Yiddish with Dick and Jane,Ellis Weiner/Barbara Davilman/Gabi Payn,3.92,0316159727,9780316159722,en-US,112,373,67,9/13/2004,Little  Brown and Company
37673,The Call of the Wild,Jack London/Wendell Minor,3.86,068981836X,9780689818363,eng,128,188,16,10/1/1999,Aladdin
23841,Nightmare House (Harrow House  #1),Douglas Clegg,3.36,084395177X,9780843951776,en-GB,340,971,101,5/1/2004,Leisure Books
12448,Look Homeward  Angel,Thomas Wolfe,3.93,0743297318,9780743297318,eng,644,11131,751,10/10/2006,Scribner
22834,らんま½ 12,Rumiko Takahashi,4.06,409126512X,9784091265128,jpn,176,0,0,9/18/2002,小学館 [Shōgakukan]
66,The Changeling (Daughters of England  #15),Philippa Carr,3.98,0449146979,9780449146972,eng,369,345,12,8/28/1990,Ivy Books
27036,Augustine,Henry Chadwick,3.71,0192875345,9780192875341,eng,128,14,3,6/19/1986,Oxford University Press  USA
24922,A Confederacy of Dunces,John Kennedy Toole,3.89,0140282688,9780140282689,eng,397,540,47,2/26/2003,Penguin Books  Limited (UK)
22687,No Other Woman (No Other  #2),Shannon Drake,3.78,0380781360,9780380781362,eng,391,299,7,6/1/1996,Avon Books
6795,The Cloud Atlas,Liam Callanan,3.38,0385336950,9780385336956,en-GB,368,1748,260,8/1/2004,Dial Press
34521,Only You Can Save Mankind (Johnny Maxwell  #1),Terry Pratchett,3.72,0060541873,9780060541873,eng,210,9778,317,7/25/2006,HarperTrophy
1265,Leadership,Rudolph W. Giuliani,3.72,0316861014,9780316861014,eng,397,1820,147,10/1/2002,Little  Brown
19808,The Last Lion: Winston Spencer Churchill: Visions of Glory  1874-1932,William Manchester,4.42,0316545031,9780316545037,en-US,992,335,38,5/30/1983,Little  Brown & Company
14033,First Snow on Fuji,Yasunari Kawabata/Michael Emmerich,3.85,1582431051,9781582431055,eng,227,601,42,10/12/1999,Counterpoint
6721,Wild Things: Four Tales,Douglas Clegg,3.58,1587671565,9781587671562,eng,97,67,8,10/1/2006,Cemetery Dance Publications
26329,Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,4.01,055380491X,9780553804911,eng,384,63501,1663,9/26/2006,Bantam
23276,Taxation of Mineral Rents,Ross Garnaut,5.0,0198284543,9780198284543,eng,350,1,0,11/17/1983,Oxford University Press  USA
7848,Moby-Dick; or  The Whale,Herman Melville/Rockwell Kent/Elizabeth Hardwick,3.5,067978327X,9780679783275,eng,896,557,87,10/10/2000,Modern Library
12222,A Streetcar Named Desire,Tennessee Williams/Arthur  Miller,3.98,0811216020,9780811216029,en-US,192,3458,337,9/17/2004,New Directions
11627,The Colossus and Other Poems,Sylvia Plath,4.19,0375704469,9780375704468,eng,84,9140,224,5/19/1998,Vintage
25048,The Case Of The Buried Treasure,James Preller/Jamie Smith/R.W. Alley,3.92,043930931X,9780439309318,eng,112,101,9,1/1/2002,Scholastic Paperbacks
33493,The Keeper's Companion Vol. 1 (Call of Cthulhu RPG),Keith Herber/Brian M. Sammons/William Dietze/Chaosium Inc.,3.92,1568821441,9781568821443,eng,208,65,1,9/15/2003,Chaosium
15931,The Notebook (The Notebook  #1),Nicholas Sparks,4.09,0553816713,9780553816716,eng,214,1090603,15272,7/5/2004,Bantam
12793,The Collaborator: The Trial and Execution of Robert Brasillach,Alice Kaplan,3.9,0226424154,9780226424156,eng,308,77,14,11/1/2001,University of Chicago Press
38678,Peter Pan,J.M. Barrie/Tim Curry,4.08,0743564529,9780743564526,eng,5,46,7,10/5/2006,Simon  Schuster Audio
44446,Great Russian Short Stories,Paul Negri/Alexander Pushkin/Maxim Gorky/Aleksandr Ivanovich Kuprin/Leonid Andreyev/Nikolai Gogol/Ivan Turgenev/Fyodor Dostoyevsky/Leo Tolstoy/Nicholay Leskov/Vsevolod Garshin/Anton Chekhov/Theodor Sologub,4.02,048642992X,9780486429922,eng,208,162,20,7/29/2003,Dover Publications
44184,Monster,Walter Dean Myers,3.72,0064407314,9780064407311,eng,281,56171,5341,3/5/2019,Amistad
14182,Four Novels of the 1960s: The Man in the High Castle / The Three Stigmata of Palmer Eldritch / Do Androids Dream of Electric Sheep? / Ubik,Philip K. Dick/Jonathan Lethem,4.38,1598530097,9781598530094,eng,830,1970,206,5/10/2007,Library of America
13538,Jojo's Bizarre Adventure  Tome 19: La Lampe Magique (Stardust Crusaders  #7),Hirohiko Araki/Hirohiko Araki,4.42,2290329452,9782290329450,fre,200,3,1,7/15/2003,J'ai Lu
40331,To the Nines (Stephanie Plum  #9),Janet Evanovich,4.17,0747267634,9780747267638,eng,320,94990,1581,6/5/2004,St. Martin's Press
33492,Secrets of New York (Call of Cthulhu RPG),William    Jones,3.63,1568821808,9781568821801,eng,180,27,2,6/12/2005,Chaosium
18217,Rameau's Nephew / D'Alembert's Dream,Denis Diderot/Leonard Tancock,3.67,0140441735,9780140441734,eng,237,1292,67,10/28/1976,Penguin Books
26738,President Dad  Volume 2,Ju-Yeon Rhim,3.49,1595322353,9781595322357,en-US,168,73,1,3/8/2005,TokyoPop
15673,Wayside School Gets A Little Stranger (Wayside School  #3),Louis Sachar,4.19,0747569118,9780747569114,eng,176,17980,416,4/1/2004,Bloomsbury U.S.A. Children's Books
18385,The Death of Ivan Ilych & Other Stories,Leo Tolstoy,4.11,1593080697,9781593080693,eng,400,263,37,12/15/2003,Barnes  Noble Classics
10789,Hemingway: A Biography,Jeffrey Meyers,4.0,0306808900,9780306808906,eng,644,197,15,5/7/1999,Da Capo Press
29159,焼きたて!!ジャぱん 9 [Yakitate!! Japan 9],Takashi Hashiguchi/橋口 たかし,3.99,4091263992,9784091263995,jpn,190,2,0,10/18/2003,小学館
6925,Welcome to the Monkey House,Kurt Vonnegut Jr./David Strathairn/Maria Tucci/Bill Irwin/Tony    Roberts/Dylan Baker,4.15,0060898712,9780060898717,en-US,9,61,11,5/23/2006,Caedmon
7420,The Basic Bakunin,Mikhail Bakunin/Robert M. Cutler,3.77,0879757450,9780879757458,eng,248,100,3,5/1/1992,Prometheus Books
8581,A Jockey's Life: The Biography of Lester Piggott,Dick Francis,3.59,0449213307,9780449213308,eng,468,82,2,7/12/1987,Fawcett
28026,Youth Without Youth & Other Novellas (Romanian Literature & Thought in Translation),Mircea Eliade/Mac L. Ricketts/Matei Călinescu,3.92,0814204570,9780814204573,eng,288,11,2,8/31/1988,Ohio State University Press
16429,The Husband,Dean Koontz,3.8,0553804790,9780553804799,eng,400,39604,1527,5/30/2006,Bantam
20873,Aliens: Nightmare Asylum,Steve Perry,3.67,0553561588,9780553561586,en-US,277,1118,54,4/1/1993,Spectra Books
15015,Conversations with God: An Uncommon Dialogue  Book 1,Neale Donald Walsch,4.18,0399142789,9780399142789,eng,240,26465,1276,10/29/1996,Berkley
33795,Caucasia,Danzy Senna,4.03,1573227161,9781573227162,eng,413,6206,599,2/1/1999,Riverhead Books
13210,Wouldn't Take Nothing for My Journey Now,Maya Angelou,4.27,0553380176,9780553380170,eng,127,7423,319,5/12/1997,Bantam
12916,The Aeneid,Virgil/David   West,3.84,0140449329,9780140449327,eng,290,996,96,3/27/2003,Penguin Books Ltd
34544,X-Statix  Volume 1: Good Omens,Peter Milligan/Mike Allred/Paul Pope,3.97,0785110593,9780785110590,eng,128,400,17,1/1/2003,Marvel
19129,Silos  Politics and Turf Wars: A Leadership Fable about Destroying the Barriers That Turn Colleagues Into Competitors,Patrick Lencioni,4.05,0787976385,9780787976385,eng,224,2677,166,2/1/2006,Jossey-Bass
3872,A History of the World in 6 Glasses,Tom Standage,3.76,0802715524,9780802715524,eng,336,14820,1686,5/16/2006,Bloomsbury
10603,Cujo,Stephen King,3.71,0307348245,9780307348241,spa,432,197993,2816,6/6/2006,Plaza y Janés
17733,The House of Mirth,Edith Wharton/Jeffrey Meyers,3.95,1593081049,9781593081041,eng,359,74,9,10/1/2003,Barnes  Noble Classics
9531,Peter and the Shadow Thieves (Peter and the Starcatchers  #2),Dave Barry/Ridley Pearson/Greg Call,4.16,078683787X,9780786837878,eng,557,32307,1224,7/15/2006,Hyperion Books
37538,A Pinch of Snuff (Dalziel & Pascoe  #5),Reginald Hill,3.84,0440169127,9780440169123,eng,336,1077,47,7/1/1990,Dell
15014,Crucial Conversations: Tools for Talking When Stakes Are High,Kerry Patterson/Joseph Grenny/Ron McMillan/Al Switzler/Stephen R. Covey,4.03,0071401946,9780071401944,eng,240,40400,2256,7/9/2002,McGraw-Hill Education
17977,The Ancestor's Tale: A Pilgrimage to the Dawn of Evolution,Richard Dawkins,4.13,061861916X,9780618619160,eng,688,20232,609,9/2/2005,Mariner Books
25903,I'll Be Home Before Midnight and I Won't Get Pregnant,Anthony E. Wolf,0.0,0394755669,9780394755663,eng,288,0,0,5/12/1988,Knopf Doubleday Publishing Group
7340,The Maps of Tolkien's Middle-earth,Brian Sibley/John  Howe/J.R.R. Tolkien,4.14,061839110X,9780618391103,eng,80,7649,31,10/2/2003,Houghton Mifflin Harcourt
35465,Yoda: Dark Rendezvous,Sean Stewart,3.88,0345463099,9780345463098,eng,329,3972,116,11/23/2004,Del Rey
12256,The Iliad  Books 8-9 (Classical Texts Series),Homer/Charles H. Wilson,4.5,0856686271,9780856686276,grc,224,4,1,12/1/1996,Aris and Phillips
37774,Arrow of God (The African Trilogy  #3),Chinua Achebe,3.81,0385014805,9780385014809,eng,230,4198,300,1/1/1989,Anchor Books
10570,King Dork (King Dork  #1),Frank Portman,3.56,0385732910,9780385732918,eng,344,6352,861,4/11/2006,Delacorte Press
34002,The Origin of Species/The Voyage of the Beagle,Charles Darwin/Richard Dawkins,4.15,1400041279,9781400041275,eng,1024,513,34,10/14/2003,Everyman's Library
19949,Mr. and Mistress (Dynasties: The Elliotts #5),Heidi Betts,3.37,0373767234,9780373767236,eng,185,191,16,5/9/2006,Silhouette
8771,When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,3.98,0807588970,9780807588970,eng,24,113,4,1/1/2000,Albert Whitman  Company
23801,Bargaining for Advantage: Negotiation Strategies for Reasonable People,G. Richard Shell,3.95,0143036971,9780143036975,en-US,320,4560,85,5/2/2006,Penguin Books
28308,My Name is Aram,William Saroyan/Don Freeman,4.15,0440362059,9780440362050,en-US,151,1045,66,6/1/1991,Laurel Press
9577,PanAroma: Jitterbug Perfume,Tom Robbins/Nikolaus Hansen,4.25,3499156717,9783499156717,ger,556,59,4,12/5/1985,Rowohlt Verlag
117,Heretics of Dune (Dune Chronicles #5),Frank Herbert,3.86,0441328008,9780441328000,eng,471,45388,644,8/15/1987,Ace Books
30351,22 Indigo Place,Sandra Brown,3.63,0553290851,9780553290851,eng,200,2537,79,2/25/1997,Bantam (Fanfare)
28190,The Lightning Thief (Percy Jackson and the Olympians  #1),Rick Riordan,4.25,0786282258,9780786282258,en-US,483,139,34,1/6/2006,Thorndike Press Large Print
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk,3.94,155832125X,9781558321250,eng,272,55,0,12/3/1997,Harvard Common Press
4411,Eden in the East: The Drowned Continent of Southeast Asia,Stephen Oppenheimer,3.98,0753806797,9780753806791,eng,575,99,15,7/1/1999,Orion Publishing
16347,Absent in the Spring and Other Novels (Mary Westmacott Omnibus  #1--Absent in the Spring  Giant's Bread  The Rose and the Yew Tree),Mary Westmacott/Agatha Christie,4.18,0312273223,9780312273224,eng,656,97,11,9/22/2001,Minotaur Books
37077,The Lady in Question (Effingtons  #7),Victoria Alexander,3.77,0060517611,9780060517618,eng,384,1286,60,11/25/2003,Avon
3346,A Chosen Few: The Resurrection of European Jewry (Reader's Circle),Mark Kurlansky,3.87,0345448146,9780345448149,eng,456,51,2,3/26/2002,Ballantine Books
18798,The Guermantes Way  (In Search of Lost Time  #3),Marcel Proust/Mark Treharne/Christopher Prendergast,4.3,0143039229,9780143039228,eng,619,4345,246,5/31/2005,Penguin Classics
8951,The Lake of Souls (Cirque du Freak #10),Darren Shan,4.18,0316016659,9780316016650,eng,272,18536,350,9/6/2006,Little  Brown Books for Young Readers
42612,As You Like It (No Fear Shakespeare),William Shakespeare/SparkNotes/John Crowther,3.83,1411401042,9781411401044,eng,256,265,36,6/22/2004,SparkNotes
16396,The Inimitable Jeeves (Jeeves  #2),P.G. Wodehouse,4.24,0140284125,9780140284126,eng,240,7442,320,6/1/2000,Penguin Books
29320,Wind Child,Nancy   Harding,3.08,0671646192,9780671646196,eng,331,13,1,7/1/1990,Pocket Books
34251,The Girl in the Glass,Jeffrey Ford,3.72,0060936193,9780060936198,eng,304,785,126,8/16/2005,William Morrow Paperbacks
42986,War and Remembrance (The Henry Family  #2),Herman Wouk,4.41,0316954993,9780316954990,eng,1042,29555,680,2/5/2002,Back Bay Books
12922,The Castle of Otranto,Horace Walpole/E.F. Bleiler/Walter Scott,3.18,0486434125,9780486434124,eng,106,237,39,3/19/2004,Dover Publications
2887,Death Note  Vol. 3: 激走 (Death Note  #3),Tsugumi Ohba/Takeshi Obata,4.43,4088736524,9784088736525,jpn,194,400,11,9/3/2004,Shueisha
11037,The Diary of Anaïs Nin  Vol. 2: 1934-1939,Anaïs Nin/Gunther Stuhlmann,4.18,0156260263,9780156260268,eng,372,1775,47,3/25/1970,Mariner Books
515,Programming Ruby: The Pragmatic Programmers' Guide,Dave Thomas/Chad Fowler/Andy Hunt,4.03,0974514055,9780974514055,en-US,828,1577,49,10/11/2004,Pragmatic Bookshelf
32137,Summer of the Dragon,Elizabeth Peters,3.92,0380731223,9780380731220,eng,352,2419,102,3/6/2001,HarperCollins
22690,The Other Woman (Dundee  Idaho  #7),Brenda Novak,4.11,0373713444,9780373713448,eng,299,560,33,5/9/2006,Harlequin Special Releases
40042,Always Remember Me: How One Family Survived World War II,Marisabina Russo,4.13,0689869207,9780689869204,en-US,48,135,37,4/1/2005,Atheneum Books for Young Readers
2953,Huck Finn/Pudd'nhead Wilson/No 44 Mysterious Stranger other Writings,Mark Twain/Guy Cardwell/Louis J. Budd,4.06,1883011884,9781883011888,en-US,808,33,3,8/1/2000,Library of America
30292,Five Dialogues: Euthyphro  Apology  Crito  Meno  Phaedo,Plato/G.M.A. Grube/John M. Cooper,4.13,0872206335,9780872206335,eng,156,15657,227,10/1/2002,Hackett Publishing Company  Inc.
13746,Julie and Julia: My Year of Cooking Dangerously,Julie Powell,3.7,0316013269,9780316013260,en-US,307,2261,537,9/7/2006,Back Bay Books
11635,The Death and Life of Sylvia Plath,Ronald Hayman,3.67,0750934220,9780750934220,eng,224,453,24,7/24/2003,Sutton
5472,Animal Farm / 1984,George Orwell/Christopher Hitchens,4.28,0151010269,9780151010264,eng,400,146659,1625,6/1/2003,Houghton Mifflin Harcourt
43899,Naked Empire (Sword of Truth  #8),Terry Goodkind,3.81,0007145594,9780007145591,en-GB,685,171,6,10/1/2004,Voyager
2015,The Eyes of Heisenberg,Frank Herbert,3.43,0765342529,9780765342522,eng,192,1485,76,9/16/2002,Tor Books
25869,Shahnameh: The Persian Book of Kings,Abolqasem Ferdowsi/Dick Davis/Azar Nafisi,4.51,0143104934,9780143104933,eng,886,246,21,3/1/2007,Penguin
40951,A History of the Life Sciences,Lois N. Magner/Magner,4.53,0824708245,9780824708245,en-US,514,15,2,8/13/2002,CRC Press
15555,The Heritage of Shannara (Heritage of Shannara  #1-4),Terry Brooks,4.29,0345465547,9780345465542,eng,1238,3613,42,8/26/2003,Del Rey Books
28408,Taxi Driver,Amy Taubin,3.93,0851703933,9780851703930,en-US,79,130,17,3/28/2000,British Film Institute
41460,Voting Rights Days (Hitty's Travels  #3),Ellen Weiss/Betina Ogden,4.27,0689849125,9780689849121,eng,75,10,2,3/1/2002,Aladdin Paperbacks
30677,The Ghost in the Machine,Arthur Koestler,4.0,0140191925,9780140191929,eng,400,472,33,12/7/1990,Arkana
21071,Landscape and Memory,Simon Schama,4.17,0679735127,9780679735120,eng,672,900,80,11/5/1996,Vintage
11137,Mere Christianity,C.S. Lewis/Kathleen Norris,4.32,0060652926,9780060652920,eng,227,7665,664,4/21/2015,HarperOne
2494,The Time Machine,H.G. Wells/Patrick Parrinder/Steven McLean/Marina Warner,3.89,0141439971,9780141439976,eng,104,3094,301,3/31/2005,Penguin Books Ltd
42198,The Icarus Agenda,Robert Ludlum,3.96,0752858505,9780752858500,eng,836,37,3,7/1/2004,Orion Books
44331,Witch Baby (Weetzie Bat  #2),Francesca Lia Block,4.18,0064470652,9780064470650,eng,128,3576,110,1/1/1992,HarperTeen
237,Poetry for Young People: Edward Lear,Edward Lear/Laura Huliska-Beith/Edward Mendelson,3.91,0806930772,9780806930770,eng,48,66,19,10/1/2001,Sterling
36071,First Things First,Stephen R. Covey/A. Roger Merrill/Rebecca R. Merrill,4.1,0684802031,9780684802039,eng,384,33724,350,1/17/1996,Free Press
2314,The House of Mirth,Edith Wharton,3.95,0486420493,9780486420493,eng,272,749,62,8/6/2002,Dover Publications
8953,Freak the Mighty (Freak The Mighty  #1),Rodman Philbrick,4.01,0439286069,9780439286060,eng,169,41589,4153,6/1/2001,Scholastic Paperbacks
43708,Tropic of Orange,Karen Tei Yamashita,3.55,1566890640,9781566890649,eng,268,1749,118,9/1/1997,Coffee House Press
39542,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,Nigella Lawson,3.97,0786886811,9780786886814,eng,384,29553,254,9/1/2005,Hachette Books
18628,The State of the Art,Iain M. Banks,3.84,189238938X,9781892389381,eng,188,46,6,8/1/2005,Night Shade
10765,A Year in the Merde,Stephen Clarke,3.54,1582346178,9781582346175,en-US,276,11429,979,5/2/2006,Bloomsbury Publishing PLC
32680,Silver Bullet,Stephen King/Bernie Wrightson,3.64,0451821289,9780451821287,en-US,255,3551,33,11/12/1985,Signet
34081,The Annotated Waste Land with Eliot's Contemporary Prose,T.S. Eliot/Lawrence Rainey,4.11,0300119941,9780300119947,eng,304,227,23,8/28/2006,Yale University Press
842,The Psychology of Everyday Things,Donald A. Norman,4.17,0465067093,9780465067091,eng,257,265,31,6/13/1988,Basic Books
41681,The Jungle,Upton Sinclair/Earl Lee/Kathleen DeGrave,3.74,1884365302,9781884365300,eng,335,110423,4133,4/1/2003,See Sharp Press
28597,Prometheus Rising,Robert Anton Wilson/Israel Regardie,4.26,1561840564,9781561840564,eng,284,5394,299,9/1/2010,New Falcon Publications
25332,Ju-on Volume 1 (呪怨  #1),Kei Ohishi/Joe Swift,3.82,159582071X,9781595820716,eng,240,348,31,9/19/2006,Dark Horse Manga
39001,Power  Sex  Suicide: Mitochondria and the Meaning of Life,Nick Lane,4.24,0199205647,9780199205646,eng,354,2221,151,12/1/2006,Oxford University Press  USA
